 Deff   Wavelength  Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
  130        29.40  2.0889689900e+00  8.6245650100e-01  1.2265124890e+00  5.8713771955e-01  4.7861597700e+04  4.1480047500e+06  9.4101946205e-01
  130        29.50  2.0890605400e+00  8.6493223900e-01  1.2241283010e+00  5.8597071629e-01  4.7861597700e+04  4.1480047500e+06  9.4186185148e-01
  130        29.60  2.0891521000e+00  8.6740803700e-01  1.2217440630e+00  5.8480378858e-01  4.7861597700e+04  4.1480047500e+06  9.4270754476e-01
  130        29.70  2.0892434100e+00  8.6988377600e-01  1.2193596340e+00  5.8363694157e-01  4.7861597700e+04  4.1480047500e+06  9.4355643654e-01
  130        29.80  2.0893349600e+00  8.7235951400e-01  1.2169754460e+00  5.8247024498e-01  4.7861597700e+04  4.1480047500e+06  9.4440875533e-01
  130        29.90  2.0894265200e+00  8.7483525300e-01  1.2145912670e+00  5.8130365216e-01  4.7861597700e+04  4.1480047500e+06  9.4526441264e-01
  130        30.00  2.0895178300e+00  8.7731105100e-01  1.2122067790e+00  5.8013708311e-01  4.7861597700e+04  4.1480047500e+06  9.4612345200e-01
  130        30.10  2.0881717200e+00  8.7910366100e-01  1.2090680590e+00  5.7900796540e-01  4.7861597700e+04  4.1480047500e+06  9.4652201796e-01
  130        30.20  2.0868256100e+00  8.8089627000e-01  1.2059293400e+00  5.7787739149e-01  4.7861597700e+04  4.1480047500e+06  9.4692255917e-01
  130        30.30  2.0854795000e+00  8.8268894000e-01  1.2027905600e+00  5.7674532883e-01  4.7861597700e+04  4.1480047500e+06  9.4732519088e-01
  130        30.40  2.0841333900e+00  8.8448154900e-01  1.1996518410e+00  5.7561183308e-01  4.7861597700e+04  4.1480047500e+06  9.4772993471e-01
  130        30.50  2.0827872800e+00  8.8627415900e-01  1.1965131210e+00  5.7447687169e-01  4.7861597700e+04  4.1480047500e+06  9.4813680513e-01
  130        30.60  2.0814411600e+00  8.8806682800e-01  1.1933743320e+00  5.7334041189e-01  4.7861597700e+04  4.1480047500e+06  9.4854580744e-01
  130        30.70  2.0800948100e+00  8.8985943800e-01  1.1902353720e+00  5.7220246225e-01  4.7861597700e+04  4.1480047500e+06  9.4895706774e-01
  130        30.80  2.0787487000e+00  8.9165204800e-01  1.1870966520e+00  5.7106308810e-01  4.7861597700e+04  4.1480047500e+06  9.4937040976e-01
  130        30.90  2.0774025900e+00  8.9344471700e-01  1.1839578730e+00  5.6992220896e-01  4.7861597700e+04  4.1480047500e+06  9.4978603674e-01
  130        31.00  2.0760564800e+00  8.9523732700e-01  1.1808191530e+00  5.6877987876e-01  4.7861597700e+04  4.1480047500e+06  9.5020377168e-01
  130        31.10  2.0747103700e+00  8.9702993600e-01  1.1776804340e+00  5.6763606672e-01  4.7861597700e+04  4.1480047500e+06  9.5062374182e-01
  130        31.20  2.0733642600e+00  8.9882260600e-01  1.1745416540e+00  5.6649074003e-01  4.7861597700e+04  4.1480047500e+06  9.5104605023e-01
  130        31.30  2.0720181500e+00  9.0061521500e-01  1.1714029350e+00  5.6534395464e-01  4.7861597700e+04  4.1480047500e+06  9.5147051935e-01
  130        31.40  2.0706720400e+00  9.0240782500e-01  1.1682642150e+00  5.6419567775e-01  4.7861597700e+04  4.1480047500e+06  9.5189726932e-01
  130        31.50  2.0693256900e+00  9.0420049400e-01  1.1651251960e+00  5.6304582774e-01  4.7861597700e+04  4.1480047500e+06  9.5232642156e-01
  130        31.60  2.0679795700e+00  9.0599310400e-01  1.1619864660e+00  5.6189455779e-01  4.7861597700e+04  4.1480047500e+06  9.5275769921e-01
  130        31.70  2.0666334600e+00  9.0778571400e-01  1.1588477460e+00  5.6074179018e-01  4.7861597700e+04  4.1480047500e+06  9.5319140311e-01
  130        31.80  2.0652873500e+00  9.0957838300e-01  1.1557089670e+00  5.5958749130e-01  4.7861597700e+04  4.1480047500e+06  9.5362756662e-01
  130        31.90  2.0639412400e+00  9.1137099300e-01  1.1525702470e+00  5.5843171533e-01  4.7861597700e+04  4.1480047500e+06  9.5406600162e-01
  130        32.00  2.0625951300e+00  9.1316360200e-01  1.1494315280e+00  5.5727443126e-01  4.7861597700e+04  4.1480047500e+06  9.5450683110e-01
  130        32.10  2.0612490200e+00  9.1495627200e-01  1.1462927480e+00  5.5611560606e-01  4.7861597700e+04  4.1480047500e+06  9.5495017943e-01
  130        32.20  2.0599029100e+00  9.1674888100e-01  1.1431540290e+00  5.5495529593e-01  4.7861597700e+04  4.1480047500e+06  9.5539586616e-01
  130        32.30  2.0585565600e+00  9.1854149100e-01  1.1400150690e+00  5.5379341581e-01  4.7861597700e+04  4.1480047500e+06  9.5584410358e-01
  130        32.40  2.0572104500e+00  9.2033416000e-01  1.1368762900e+00  5.5263003841e-01  4.7861597700e+04  4.1480047500e+06  9.5629471891e-01
  130        32.50  2.0558643300e+00  9.2212677000e-01  1.1337375600e+00  5.5146516405e-01  4.7861597700e+04  4.1480047500e+06  9.5674782090e-01
  130        32.60  2.0545182200e+00  9.2391938000e-01  1.1305988400e+00  5.5029876542e-01  4.7861597700e+04  4.1480047500e+06  9.5720354483e-01
  130        32.70  2.0531721100e+00  9.2571204900e-01  1.1274600610e+00  5.4913080862e-01  4.7861597700e+04  4.1480047500e+06  9.5766170862e-01
  130        32.80  2.0518260000e+00  9.2750465900e-01  1.1243213410e+00  5.4796134809e-01  4.7861597700e+04  4.1480047500e+06  9.5812242163e-01
  130        32.90  2.0504798900e+00  9.2929732800e-01  1.1211825620e+00  5.4679032331e-01  4.7861597700e+04  4.1480047500e+06  9.5858571864e-01
  130        33.00  2.0491337800e+00  9.3108993800e-01  1.1180438420e+00  5.4561778880e-01  4.7861597700e+04  4.1480047500e+06  9.5905161245e-01
  130        33.10  2.0471348800e+00  9.3209099800e-01  1.1150438820e+00  5.4468510741e-01  4.7861597700e+04  4.1480047500e+06  9.5908277178e-01
  130        33.20  2.0451359700e+00  9.3309205800e-01  1.1120439120e+00  5.4375060060e-01  4.7861597700e+04  4.1480047500e+06  9.5911400473e-01
  130        33.30  2.0431370700e+00  9.3409305800e-01  1.1090440120e+00  5.4281429684e-01  4.7861597700e+04  4.1480047500e+06  9.5914539763e-01
  130        33.40  2.0411381700e+00  9.3509411800e-01  1.1060440520e+00  5.4187612983e-01  4.7861597700e+04  4.1480047500e+06  9.5917697853e-01
  130        33.50  2.0391392700e+00  9.3609517800e-01  1.1030440920e+00  5.4093612350e-01  4.7861597700e+04  4.1480047500e+06  9.5920881780e-01
  130        33.60  2.0371403700e+00  9.3709623800e-01  1.1000441320e+00  5.3999427246e-01  4.7861597700e+04  4.1480047500e+06  9.5924072610e-01
  130        33.70  2.0351414700e+00  9.3809729800e-01  1.0970441720e+00  5.3905057126e-01  4.7861597700e+04  4.1480047500e+06  9.5927281802e-01
  130        33.80  2.0331425700e+00  9.3909835800e-01  1.0940442120e+00  5.3810501445e-01  4.7861597700e+04  4.1480047500e+06  9.5930518201e-01
  130        33.90  2.0311436700e+00  9.4009941800e-01  1.0910442520e+00  5.3715759654e-01  4.7861597700e+04  4.1480047500e+06  9.5933761847e-01
  130        34.00  2.0291447600e+00  9.4110047800e-01  1.0880442820e+00  5.3620830975e-01  4.7861597700e+04  4.1480047500e+06  9.5937025180e-01
  130        34.10  2.0271458600e+00  9.4210147900e-01  1.0850443810e+00  5.3525718223e-01  4.7861597700e+04  4.1480047500e+06  9.5940315812e-01
  130        34.20  2.0251472000e+00  9.4310253900e-01  1.0820446610e+00  5.3430420317e-01  4.7861597700e+04  4.1480047500e+06  9.5943624240e-01
  130        34.30  2.0231483000e+00  9.4410359900e-01  1.0790447010e+00  5.3334928586e-01  4.7861597700e+04  4.1480047500e+06  9.5946941321e-01
  130        34.40  2.0211494000e+00  9.4510465900e-01  1.0760447410e+00  5.3239247974e-01  4.7861597700e+04  4.1480047500e+06  9.5950275968e-01
  130        34.50  2.0191505000e+00  9.4610571900e-01  1.0730447810e+00  5.3143377921e-01  4.7861597700e+04  4.1480047500e+06  9.5953630192e-01
  130        34.60  2.0171515900e+00  9.4710677900e-01  1.0700448110e+00  5.3047317629e-01  4.7861597700e+04  4.1480047500e+06  9.5957013051e-01
  130        34.70  2.0151526900e+00  9.4810783900e-01  1.0670448510e+00  5.2951066998e-01  4.7861597700e+04  4.1480047500e+06  9.5960405038e-01
  130        34.80  2.0131537900e+00  9.4910889900e-01  1.0640448910e+00  5.2854625230e-01  4.7861597700e+04  4.1480047500e+06  9.5963816190e-01
  130        34.90  2.0111548900e+00  9.5010989900e-01  1.0610449910e+00  5.2757994736e-01  4.7861597700e+04  4.1480047500e+06  9.5967256542e-01
  130        35.00  2.0091559900e+00  9.5111095900e-01  1.0580450310e+00  5.2661168982e-01  4.7861597700e+04  4.1480047500e+06  9.5970705519e-01
  130        35.10  2.0071570900e+00  9.5211201900e-01  1.0550450710e+00  5.2564150373e-01  4.7861597700e+04  4.1480047500e+06  9.5974175057e-01
  130        35.20  2.0051581900e+00  9.5311307900e-01  1.0520451110e+00  5.2466938332e-01  4.7861597700e+04  4.1480047500e+06  9.5977663432e-01
  130        35.30  2.0031592800e+00  9.5411413900e-01  1.0490451410e+00  5.2369532042e-01  4.7861597700e+04  4.1480047500e+06  9.5981183690e-01
  130        35.40  2.0011606200e+00  9.5511519900e-01  1.0460454210e+00  5.2271937122e-01  4.7861597700e+04  4.1480047500e+06  9.5984713090e-01
  130        35.50  1.9991616000e+00  9.5611625900e-01  1.0430453410e+00  5.2174138449e-01  4.7861597700e+04  4.1480047500e+06  9.5988261872e-01
  130        35.60  1.9977514700e+00  9.5628106600e-01  1.0414704040e+00  5.2132130530e-01  4.7861597700e+04  4.1480047500e+06  9.5972700367e-01
  130        35.70  1.9963412300e+00  9.5644581300e-01  1.0398954170e+00  5.2090063631e-01  4.7861597700e+04  4.1480047500e+06  9.5957085665e-01
  130        35.80  1.9949309800e+00  9.5661062000e-01  1.0383203600e+00  5.2047934009e-01  4.7861597700e+04  4.1480047500e+06  9.5941430199e-01
  130        35.90  1.9935208600e+00  9.5677542700e-01  1.0367454330e+00  5.2005747911e-01  4.7861597700e+04  4.1480047500e+06  9.5925720647e-01
  130        36.00  1.9921106100e+00  9.5694023400e-01  1.0351703760e+00  5.1963498955e-01  4.7861597700e+04  4.1480047500e+06  9.5909974312e-01
  130        36.10  1.9907003600e+00  9.5710504100e-01  1.0335953190e+00  5.1921190138e-01  4.7861597700e+04  4.1480047500e+06  9.5894175585e-01
  130        36.20  1.9892902400e+00  9.5726978800e-01  1.0320204520e+00  5.1878827496e-01  4.7861597700e+04  4.1480047500e+06  9.5878321893e-01
  130        36.30  1.9878799900e+00  9.5743459500e-01  1.0304453950e+00  5.1836398585e-01  4.7861597700e+04  4.1480047500e+06  9.5862425464e-01
  130        36.40  1.9864697500e+00  9.5759940100e-01  1.0288703490e+00  5.1793909724e-01  4.7861597700e+04  4.1480047500e+06  9.5846475660e-01
  130        36.50  1.9850596200e+00  9.5776420800e-01  1.0272954120e+00  5.1751363115e-01  4.7861597700e+04  4.1480047500e+06  9.5830475919e-01
  130        36.60  1.9836493700e+00  9.5792901500e-01  1.0257203550e+00  5.1708753095e-01  4.7861597700e+04  4.1480047500e+06  9.5814432893e-01
  130        36.70  1.9822391300e+00  9.5809376200e-01  1.0241453680e+00  5.1666085716e-01  4.7861597700e+04  4.1480047500e+06  9.5798335600e-01
  130        36.80  1.9808290000e+00  9.5825856900e-01  1.0225704310e+00  5.1623357241e-01  4.7861597700e+04  4.1480047500e+06  9.5782193552e-01
  130        36.90  1.9794187500e+00  9.5842337600e-01  1.0209953740e+00  5.1580564951e-01  4.7861597700e+04  4.1480047500e+06  9.5765996022e-01
  130        37.00  1.9780085100e+00  9.5858818300e-01  1.0194203270e+00  5.1537711888e-01  4.7861597700e+04  4.1480047500e+06  9.5749748345e-01
  130        37.10  1.9765983800e+00  9.5875299000e-01  1.0178453900e+00  5.1494800375e-01  4.7861597700e+04  4.1480047500e+06  9.5733457220e-01
  130        37.20  1.9751881400e+00  9.5891779700e-01  1.0162703430e+00  5.1451824888e-01  4.7861597700e+04  4.1480047500e+06  9.5717108754e-01
  130        37.30  1.9737778900e+00  9.5908254400e-01  1.0146953460e+00  5.1408790783e-01  4.7861597700e+04  4.1480047500e+06  9.5700726668e-01
  130        37.40  1.9723676400e+00  9.5924735100e-01  1.0131202890e+00  5.1365692098e-01  4.7861597700e+04  4.1480047500e+06  9.5684277530e-01
  130        37.50  1.9709575200e+00  9.5941215800e-01  1.0115453620e+00  5.1322534947e-01  4.7861597700e+04  4.1480047500e+06  9.5667776124e-01
  130        37.60  1.9695472700e+00  9.5957696400e-01  1.0099703060e+00  5.1279312834e-01  4.7861597700e+04  4.1480047500e+06  9.5651229193e-01
  130        37.70  1.9681370300e+00  9.5974177100e-01  1.0083952590e+00  5.1236028977e-01  4.7861597700e+04  4.1480047500e+06  9.5634625572e-01
  130        37.80  1.9667269000e+00  9.5990651800e-01  1.0068203820e+00  5.1192688827e-01  4.7861597700e+04  4.1480047500e+06  9.5617974913e-01
  130        37.90  1.9653166500e+00  9.6007132500e-01  1.0052453250e+00  5.1149280448e-01  4.7861597700e+04  4.1480047500e+06  9.5601266310e-01
  130        38.00  1.9639064100e+00  9.6023613200e-01  1.0036702780e+00  5.1105809976e-01  4.7861597700e+04  4.1480047500e+06  9.5584506120e-01
  130        38.10  1.9624962800e+00  9.6040093900e-01  1.0020953410e+00  5.1062279772e-01  4.7861597700e+04  4.1480047500e+06  9.5567698279e-01
  130        38.20  1.9610860300e+00  9.6056574600e-01  1.0005202840e+00  5.1018683969e-01  4.7861597700e+04  4.1480047500e+06  9.5550831525e-01
  130        38.30  1.9596757900e+00  9.6073049300e-01  9.9894529700e-01  5.0975028732e-01  4.7861597700e+04  4.1480047500e+06  9.5533923611e-01
  130        38.40  1.9582656600e+00  9.6089530000e-01  9.9737036000e-01  5.0931310311e-01  4.7861597700e+04  4.1480047500e+06  9.5516950639e-01
  130        38.50  1.9568554200e+00  9.6106010700e-01  9.9579531300e-01  5.0887526121e-01  4.7861597700e+04  4.1480047500e+06  9.5499923875e-01
  130        38.60  1.9561992900e+00  9.6119010400e-01  9.9500918600e-01  5.0864407890e-01  4.7861597700e+04  4.1480047500e+06  9.5475641861e-01
  130        38.70  1.9555430400e+00  9.6132004300e-01  9.9422299700e-01  5.0841274094e-01  4.7861597700e+04  4.1480047500e+06  9.5451321448e-01
  130        38.80  1.9548869100e+00  9.6144998100e-01  9.9343692900e-01  5.0818127837e-01  4.7861597700e+04  4.1480047500e+06  9.5426962549e-01
  130        38.90  1.9542307900e+00  9.6157997800e-01  9.9265081200e-01  5.0794963270e-01  4.7861597700e+04  4.1480047500e+06  9.5402565063e-01
  130        39.00  1.9535746600e+00  9.6170991700e-01  9.9186474300e-01  5.0771785860e-01  4.7861597700e+04  4.1480047500e+06  9.5378128904e-01
  130        39.10  1.9529184100e+00  9.6183991400e-01  9.9107849600e-01  5.0748586880e-01  4.7861597700e+04  4.1480047500e+06  9.5353653883e-01
  130        39.20  1.9522622800e+00  9.6196985200e-01  9.9029242800e-01  5.0725378354e-01  4.7861597700e+04  4.1480047500e+06  9.5329140202e-01
  130        39.30  1.9516061500e+00  9.6209979100e-01  9.8950635900e-01  5.0702154172e-01  4.7861597700e+04  4.1480047500e+06  9.5304587468e-01
  130        39.40  1.9509499100e+00  9.6222978800e-01  9.8872012200e-01  5.0678908614e-01  4.7861597700e+04  4.1480047500e+06  9.5279995595e-01
  130        39.50  1.9502937800e+00  9.6235972600e-01  9.8793405400e-01  5.0655653222e-01  4.7861597700e+04  4.1480047500e+06  9.5255364682e-01
  130        39.60  1.9496376500e+00  9.6248972400e-01  9.8714792600e-01  5.0632379099e-01  4.7861597700e+04  4.1480047500e+06  9.5230694639e-01
  130        39.70  1.9489814000e+00  9.6261966200e-01  9.8636173800e-01  5.0609089343e-01  4.7861597700e+04  4.1480047500e+06  9.5205985075e-01
  130        39.80  1.9483252800e+00  9.6274960000e-01  9.8557568000e-01  5.0585787195e-01  4.7861597700e+04  4.1480047500e+06  9.5181236190e-01
  130        39.90  1.9476691500e+00  9.6287959800e-01  9.8478955200e-01  5.0562466012e-01  4.7861597700e+04  4.1480047500e+06  9.5156453884e-01
  130        40.00  1.9470129000e+00  9.6300953600e-01  9.8400336400e-01  5.0539129145e-01  4.7861597700e+04  4.1480047500e+06  9.5131625787e-01
  130        40.10  1.9463567700e+00  9.6313953400e-01  9.8321723600e-01  5.0515776509e-01  4.7861597700e+04  4.1480047500e+06  9.5106758186e-01
  130        40.20  1.9457006500e+00  9.6326947200e-01  9.8243117800e-01  5.0492411461e-01  4.7861597700e+04  4.1480047500e+06  9.5081856396e-01
  130        40.30  1.9450444000e+00  9.6339941000e-01  9.8164499000e-01  5.0469027339e-01  4.7861597700e+04  4.1480047500e+06  9.5056909005e-01
  130        40.40  1.9443882700e+00  9.6352940800e-01  9.8085886200e-01  5.0445627405e-01  4.7861597700e+04  4.1480047500e+06  9.5031921626e-01
  130        40.50  1.9437321400e+00  9.6365934600e-01  9.8007279400e-01  5.0422214761e-01  4.7861597700e+04  4.1480047500e+06  9.5006894167e-01
  130        40.60  1.9430760100e+00  9.6378934400e-01  9.7928666600e-01  5.0398783216e-01  4.7861597700e+04  4.1480047500e+06  9.4981826521e-01
  130        40.70  1.9424197700e+00  9.6391928200e-01  9.7850048800e-01  5.0375336120e-01  4.7861597700e+04  4.1480047500e+06  9.4956718596e-01
  130        40.80  1.9417636400e+00  9.6404928000e-01  9.7771436000e-01  5.0351872898e-01  4.7861597700e+04  4.1480047500e+06  9.4931570300e-01
  130        40.90  1.9411075100e+00  9.6417921800e-01  9.7692829200e-01  5.0328396906e-01  4.7861597700e+04  4.1480047500e+06  9.4906381526e-01
  130        41.00  1.9405323300e+00  9.6384638500e-01  9.7668594500e-01  5.0330825717e-01  4.7861597700e+04  4.1480047500e+06  9.4862838104e-01
  130        41.10  1.9399919500e+00  9.6331524800e-01  9.7667670200e-01  5.0344368800e-01  4.7861597700e+04  4.1480047500e+06  9.4811452767e-01
  130        41.20  1.9394515800e+00  9.6278411100e-01  9.7666746900e-01  5.0357919686e-01  4.7861597700e+04  4.1480047500e+06  9.4760060216e-01
  130        41.30  1.9389112000e+00  9.6225297500e-01  9.7665822500e-01  5.0371477817e-01  4.7861597700e+04  4.1480047500e+06  9.4708666893e-01
  130        41.40  1.9383708200e+00  9.6172177800e-01  9.7664904200e-01  5.0385046655e-01  4.7861597700e+04  4.1480047500e+06  9.4657272495e-01
  130        41.50  1.9378303300e+00  9.6119064100e-01  9.7663968900e-01  5.0398617148e-01  4.7861597700e+04  4.1480047500e+06  9.4605883172e-01
  130        41.60  1.9372899500e+00  9.6065950400e-01  9.7663044600e-01  5.0412198030e-01  4.7861597700e+04  4.1480047500e+06  9.4554486931e-01
  130        41.70  1.9367495800e+00  9.6012836700e-01  9.7662121300e-01  5.0425786745e-01  4.7861597700e+04  4.1480047500e+06  9.4503095325e-01
  130        41.80  1.9362092000e+00  9.5959723000e-01  9.7661197000e-01  5.0439382790e-01  4.7861597700e+04  4.1480047500e+06  9.4451697035e-01
  130        41.90  1.9356688300e+00  9.5906603300e-01  9.7660279700e-01  5.0452989781e-01  4.7861597700e+04  4.1480047500e+06  9.4400303916e-01
  130        42.00  1.9351284500e+00  9.5853489600e-01  9.7659355400e-01  5.0466601016e-01  4.7861597700e+04  4.1480047500e+06  9.4348903782e-01
  130        42.10  1.9345880700e+00  9.5800375900e-01  9.7658431100e-01  5.0480219854e-01  4.7861597700e+04  4.1480047500e+06  9.4297502478e-01
  130        42.20  1.9340475800e+00  9.5747262200e-01  9.7657495800e-01  5.0493843487e-01  4.7861597700e+04  4.1480047500e+06  9.4246100400e-01
  130        42.30  1.9335072000e+00  9.5694148500e-01  9.7656571500e-01  5.0507477552e-01  4.7861597700e+04  4.1480047500e+06  9.4194703390e-01
  130        42.40  1.9329668300e+00  9.5641034800e-01  9.7655648200e-01  5.0521119496e-01  4.7861597700e+04  4.1480047500e+06  9.4143299168e-01
  130        42.50  1.9324264500e+00  9.5587915200e-01  9.7654729800e-01  5.0534771867e-01  4.7861597700e+04  4.1480047500e+06  9.4091894070e-01
  130        42.60  1.9318860800e+00  9.5534801500e-01  9.7653806500e-01  5.0548429077e-01  4.7861597700e+04  4.1480047500e+06  9.4040488101e-01
  130        42.70  1.9313457000e+00  9.5481687800e-01  9.7652882200e-01  5.0562093674e-01  4.7861597700e+04  4.1480047500e+06  9.3989087202e-01
  130        42.80  1.9325219400e+00  9.5457148600e-01  9.7795045400e-01  5.0604882344e-01  4.7861597700e+04  4.1480047500e+06  9.3884412062e-01
  130        42.90  1.9336981800e+00  9.5432609300e-01  9.7937208700e-01  5.0647619009e-01  4.7861597700e+04  4.1480047500e+06  9.3780052682e-01
  130        43.00  1.9348744200e+00  9.5408076000e-01  9.8079366000e-01  5.0690300614e-01  4.7861597700e+04  4.1480047500e+06  9.3675990084e-01
  130        43.10  1.9360506500e+00  9.5383536800e-01  9.8221528200e-01  5.0732933149e-01  4.7861597700e+04  4.1480047500e+06  9.3572228822e-01
  130        43.20  1.9372268900e+00  9.5358997600e-01  9.8363691400e-01  5.0775514168e-01  4.7861597700e+04  4.1480047500e+06  9.3468761292e-01
  130        43.30  1.9384031300e+00  9.5334458400e-01  9.8505854600e-01  5.0818043510e-01  4.7861597700e+04  4.1480047500e+06  9.3365598597e-01
  130        43.40  1.9395793700e+00  9.5309919100e-01  9.8648017900e-01  5.0860521320e-01  4.7861597700e+04  4.1480047500e+06  9.3262733239e-01
  130        43.50  1.9407556100e+00  9.5285379900e-01  9.8790181100e-01  5.0902947590e-01  4.7861597700e+04  4.1480047500e+06  9.3160163427e-01
  130        43.60  1.9422822000e+00  9.5247459400e-01  9.8980760600e-01  5.0961060447e-01  4.7861597700e+04  4.1480047500e+06  9.3043652650e-01
  130        43.70  1.9452099800e+00  9.5155996100e-01  9.9365001900e-01  5.1081889833e-01  4.7861597700e+04  4.1480047500e+06  9.2871101128e-01
  130        43.80  1.9481378800e+00  9.5064532800e-01  9.9749255200e-01  5.1202359045e-01  4.7861597700e+04  4.1480047500e+06  9.2699884903e-01
  130        43.90  1.9510656600e+00  9.4973069400e-01  1.0013349660e+00  5.1322463745e-01  4.7861597700e+04  4.1480047500e+06  9.2529971637e-01
  130        44.00  1.9539934400e+00  9.4881606100e-01  1.0051773790e+00  5.1442208475e-01  4.7861597700e+04  4.1480047500e+06  9.2361367918e-01
  130        44.10  1.9569213400e+00  9.4790136800e-01  1.0090199720e+00  5.1561600938e-01  4.7861597700e+04  4.1480047500e+06  9.2194043196e-01
  130        44.20  1.9598491200e+00  9.4698673500e-01  1.0128623850e+00  5.1680630650e-01  4.7861597700e+04  4.1480047500e+06  9.2027993950e-01
  130        44.30  1.9627770200e+00  9.4607210200e-01  1.0167049180e+00  5.1799308207e-01  4.7861597700e+04  4.1480047500e+06  9.1863193108e-01
  130        44.40  1.9657048000e+00  9.4515746800e-01  1.0205473320e+00  5.1917629341e-01  4.7861597700e+04  4.1480047500e+06  9.1699639935e-01
  130        44.50  1.9686327000e+00  9.4424283500e-01  1.0243898650e+00  5.2035601410e-01  4.7861597700e+04  4.1480047500e+06  9.1537307974e-01
  130        44.60  1.9734652000e+00  9.4394618300e-01  1.0295190170e+00  5.2168085710e-01  4.7861597700e+04  4.1480047500e+06  9.1312218225e-01
  130        44.70  1.9782978300e+00  9.4364953000e-01  1.0346483000e+00  5.2299925942e-01  4.7861597700e+04  4.1480047500e+06  9.1089354421e-01
  130        44.80  1.9831303400e+00  9.4335287800e-01  1.0397774620e+00  5.2431120690e-01  4.7861597700e+04  4.1480047500e+06  9.0868695161e-01
  130        44.90  1.9879629600e+00  9.4305622600e-01  1.0449067340e+00  5.2561680224e-01  4.7861597700e+04  4.1480047500e+06  9.0650196591e-01
  130        45.00  1.9927955900e+00  9.4275957300e-01  1.0500360170e+00  5.2691606820e-01  4.7861597700e+04  4.1480047500e+06  9.0433839146e-01
  130        45.10  1.9976280900e+00  9.4246292100e-01  1.0551651690e+00  5.2820901662e-01  4.7861597700e+04  4.1480047500e+06  9.0219584295e-01
  130        45.20  2.0024607200e+00  9.4216626900e-01  1.0602944510e+00  5.2949575510e-01  4.7861597700e+04  4.1480047500e+06  9.0007396814e-01
  130        45.30  2.0072932200e+00  9.4186955700e-01  1.0654236630e+00  5.3077629735e-01  4.7861597700e+04  4.1480047500e+06  8.9797247805e-01
  130        45.40  2.0125751500e+00  9.4242459500e-01  1.0701505550e+00  5.3173197284e-01  4.7861597700e+04  4.1480047500e+06  8.9574970993e-01
  130        45.50  2.0179066700e+00  9.4307422600e-01  1.0748324440e+00  5.3264725271e-01  4.7861597700e+04  4.1480047500e+06  8.9353068444e-01
  130        45.60  2.0232384200e+00  9.4372385700e-01  1.0795145630e+00  5.3355776182e-01  4.7861597700e+04  4.1480047500e+06  8.9133091500e-01
  130        45.70  2.0285701800e+00  9.4437348800e-01  1.0841966920e+00  5.3446348699e-01  4.7861597700e+04  4.1480047500e+06  8.8915013751e-01
  130        45.80  2.0339019300e+00  9.4502311900e-01  1.0888788110e+00  5.3536446126e-01  4.7861597700e+04  4.1480047500e+06  8.8698817660e-01
  130        45.90  2.0392336800e+00  9.4567275000e-01  1.0935609300e+00  5.3626072418e-01  4.7861597700e+04  4.1480047500e+06  8.8484467453e-01
  130        46.00  2.0445654400e+00  9.4632244100e-01  1.0982429990e+00  5.3715228552e-01  4.7861597700e+04  4.1480047500e+06  8.8271944089e-01
  130        46.10  2.0498969600e+00  9.4697207200e-01  1.1029248880e+00  5.3803918417e-01  4.7861597700e+04  4.1480047500e+06  8.8061231257e-01
  130        46.20  2.0550084100e+00  9.4848078500e-01  1.1065276250e+00  5.3845406161e-01  4.7861597700e+04  4.1480047500e+06  8.7894950778e-01
  130        46.30  2.0599727600e+00  9.5056229800e-01  1.1094104620e+00  5.3855588945e-01  4.7861597700e+04  4.1480047500e+06  8.7758054298e-01
  130        46.40  2.0649371100e+00  9.5264381200e-01  1.1122932980e+00  5.3865722719e-01  4.7861597700e+04  4.1480047500e+06  8.7621862828e-01
  130        46.50  2.0699014700e+00  9.5472532500e-01  1.1151761450e+00  5.3875808156e-01  4.7861597700e+04  4.1480047500e+06  8.7486370674e-01
  130        46.60  2.0748658200e+00  9.5680689800e-01  1.1180589220e+00  5.3885842218e-01  4.7861597700e+04  4.1480047500e+06  8.7351586639e-01
  130        46.70  2.0798301700e+00  9.5888841200e-01  1.1209417580e+00  5.3895831216e-01  4.7861597700e+04  4.1480047500e+06  8.7217490527e-01
  130        46.80  2.0837771900e+00  9.6199297900e-01  1.1217842110e+00  5.3834172693e-01  4.7861597700e+04  4.1480047500e+06  8.7166788736e-01
  130        46.90  2.0876112000e+00  9.6521121300e-01  1.1223999870e+00  5.3764800026e-01  4.7861597700e+04  4.1480047500e+06  8.7125363684e-01
  130        47.00  2.0914449700e+00  9.6842944600e-01  1.1230155240e+00  5.3695676439e-01  4.7861597700e+04  4.1480047500e+06  8.7083975607e-01
  130        47.10  2.0952789800e+00  9.7164768000e-01  1.1236313000e+00  5.3626811070e-01  4.7861597700e+04  4.1480047500e+06  8.7042641410e-01
  130        47.20  2.0991127500e+00  9.7486597300e-01  1.1242467770e+00  5.3558189144e-01  4.7861597700e+04  4.1480047500e+06  8.7001352479e-01
  130        47.30  2.1029467600e+00  9.7808420700e-01  1.1248625530e+00  5.3489825534e-01  4.7861597700e+04  4.1480047500e+06  8.6960094902e-01
  130        47.40  2.1062095200e+00  9.8109048600e-01  1.1251190340e+00  5.3419141036e-01  4.7861597700e+04  4.1480047500e+06  8.6939986237e-01
